year,month,day,avg_temperature,precipitation
2020,6,20,18.05,5.2
2020,6,19,18.89,0.8
2020,6,18,15.25,0.0
2020,6,17,15.55,0.0
2020,6,16,14.2,0.0
2020,6,15,12.65,5.4
2020,6,14,14.55,0.8
2020,6,13,13.35,1.0
2020,6,12,14.65,13.6
2020,6,11,17.0,0.0
2020,6,10,16.39,1.8
2020,6,9,12.45,7.8
2020,6,8,15.6,0.0
2020,6,7,13.4,0.0
2020,6,6,13.95,5.4
2020,6,5,13.7,0.0
2020,6,4,15.1,0.2
2020,6,3,13.15,0.0
2020,6,2,12.89,4.4
2020,6,1,12.85,0.0
2020,5,31,13.75,0.0
2020,5,30,13.64,5.0
2020,5,29,16.14,0.0
2020,5,28,17.05,0.0
2020,5,27,13.6,0.0
2020,5,26,14.55,0.4
2020,5,25,15.0,9.2
2020,5,24,14.35,0.8
2020,5,23,13.8,2.0
2020,5,22,13.9,0.0
2020,5,21,13.05,0.2
2020,5,20,13.39,0.0
2020,5,19,14.1,0.0
2020,5,18,13.05,0.0
2020,5,17,14.0,5.4
2020,5,16,13.85,3.4
2020,5,15,13.6,0.0
2020,5,14,13.75,0.6
2020,5,13,14.4,1.2
2020,5,12,15.05,15.4
2020,5,11,16.8,0.4
2020,5,10,16.2,0.0
2020,5,9,14.8,0.0
2020,5,8,13.2,0.0
2020,5,7,10.15,0.0
2020,5,6,13.1,1.8
2020,5,5,11.4,1.2
2020,5,4,9.6,0.6
2020,5,3,10.19,0.2
2020,5,2,12.05,6.8
2020,5,1,12.25,1.4
2020,4,30,12.25,0.0
2020,4,29,10.1,3.2
2020,4,28,10.14,0.4
2020,4,27,12.2,1.4
2020,4,26,10.0,2.0
2020,4,25,13.5,3.6
2020,4,24,10.7,0.6
2020,4,23,11.05,0.0
2020,4,22,9.8,8.4
2020,4,21,10.7,0.0
2020,4,20,10.7,0.0
2020,4,19,12.8,0.0
2020,4,18,12.95,0.8
2020,4,17,10.85,0.0
2020,4,16,10.1,0.0
2020,4,15,9.8,0.0
2020,4,14,9.35,0.0
2020,4,13,7.6,0.0
2020,4,12,7.2,0.0
2020,4,11,10.1,0.0
2020,4,10,9.25,0.0
2020,4,9,7.7,0.0
2020,4,8,7.0,0.0
2020,4,7,7.3,0.0
2020,4,6,5.8,0.0
2020,4,5,6.75,0.0
2020,4,4,6.0,0.8
2020,4,3,6.05,0.0
2020,4,2,5.8,0.0
2020,4,1,5.3,1.6
2020,3,31,6.15,0.0
2020,3,30,7.05,5.0
2020,3,29,10.25,0.4
2020,3,28,8.64,4.8
2020,3,27,7.19,5.6
2020,3,26,6.4,2.0
2020,3,25,5.9,0.0
2020,3,24,5.45,0.2
2020,3,23,7.19,1.4
2020,3,22,6.65,0.0
2020,3,21,5.6,0.0
2020,3,20,6.35,0.0
2020,3,19,6.5,0.0
2020,3,18,5.05,0.0
2020,3,17,3.85,0.0
2020,3,16,3.35,0.0
2020,3,15,1.04,0.0
2020,3,14,2.75,0.0
2020,3,13,4.94,0.0
2020,3,12,4.7,0.0
2020,3,11,6.75,0.0
2020,3,10,4.9,2.0
2020,3,9,1.74,0.0
2020,3,8,2.8,0.0
2020,3,7,3.5,0.0
2020,3,6,4.84,0.0
2020,3,5,6.75,2.4
2020,3,4,7.15,0.0
2020,3,3,5.3,1.4
2020,3,2,4.75,14.8
2020,3,1,3.3,0.8
2020,2,29,6.44,1.2
2020,2,28,6.4,4.0
2020,2,27,7.7,4.4
2020,2,26,6.3,1.8
2020,2,25,5.15,1.0
2020,2,24,5.9,1.2
2020,2,23,6.45,9.8
2020,2,22,6.15,8.2
2020,2,21,4.65,0.0
2020,2,20,2.54,0.0
2020,2,19,2.0,0.0
2020,2,18,2.19,0.0
2020,2,17,3.25,0.0
2020,2,16,5.7,0.0
2020,2,15,5.05,9.2
2020,2,14,5.05,1.4
2020,2,13,6.8,1.4
2020,2,12,6.35,0.8
2020,2,11,5.9,0.0
2020,2,10,3.7,0.0
2020,2,9,1.94,0.0
2020,2,8,5.2,0.2
2020,2,7,5.65,3.6
2020,2,6,4.34,8.6
2020,2,5,2.7,14.0
2020,2,4,0.5,13.0
2020,2,3,2.19,0.0
2020,2,2,2.4,1.8
2020,2,1,7.05,5.8
2020,1,31,9.44,34.8
2020,1,30,6.35,6.4
2020,1,29,8.35,6.6
2020,1,28,7.25,1.6
2020,1,27,7.0,4.6
2020,1,26,8.55,4.2
2020,1,25,7.65,5.0
2020,1,24,8.19,9.2
2020,1,23,8.19,28.6
2020,1,22,6.44,9.8
2020,1,21,7.15,8.4
2020,1,20,7.05,5.8
2020,1,19,6.65,4.6
2020,1,18,3.35,9.2
2020,1,17,-0.75,0.0
2020,1,16,-1.0,0.2
2020,1,15,-3.7,11.4
2020,1,14,-7.1,1.8
2020,1,13,-4.3,0.8
2020,1,12,0.95,12.6
2020,1,11,4.59,9.4
2020,1,10,2.4,22.8
2020,1,9,1.7,0.0
2020,1,8,3.85,0.0
2020,1,7,7.25,17.0
2020,1,6,4.25,13.2
2020,1,5,6.0,0.8
2020,1,4,6.65,2.8
2020,1,3,8.15,16.2
2020,1,2,4.45,8.0
2020,1,1,7.8,0.8
2019,12,31,8.4,21.2
2019,12,30,7.45,5.8
2019,12,29,7.05,2.4
2019,12,28,5.3,3.0
2019,12,27,3.7,0.6
2019,12,26,1.6,0.8
2019,12,25,3.2,0.0
2019,12,24,4.15,2.8
2019,12,23,3.35,0.0
2019,12,22,4.7,0.0
2019,12,21,5.4,5.6
2019,12,20,6.95,14.6
2019,12,19,5.85,21.0
2019,12,18,7.3,8.6
2019,12,17,6.15,4.4
2019,12,16,4.34,3.6
2019,12,15,3.7,0.0
2019,12,14,5.55,3.8
2019,12,13,5.94,1.8
2019,12,12,6.5,17.4
2019,12,11,7.44,9.8
2019,12,10,3.05,3.0
2019,12,9,4.75,0.0
2019,12,8,6.75,0.0
2019,12,7,8.44,4.4
2019,12,6,7.05,7.4
2019,12,5,4.09,0.0
2019,12,4,7.55,4.8
2019,12,3,6.9,1.4
2019,12,2,3.55,9.6
2019,12,1,-0.29,6.4
2019,11,30,-0.5,0.0
2019,11,29,-0.35,0.0
2019,11,28,0.79,0.0
2019,11,27,4.14,0.0
2019,11,26,3.75,4.8
2019,11,25,4.9,3.8
2019,11,24,7.2,0.0
2019,11,23,7.5,1.2
2019,11,22,3.05,0.0
2019,11,21,3.7,0.0
2019,11,20,4.35,0.0
2019,11,19,6.9,2.0
2019,11,18,9.35,11.8
2019,11,17,10.15,18.6
2019,11,16,8.0,8.4
2019,11,15,9.19,9.2
2019,11,14,7.8,0.0
2019,11,13,7.8,0.2
2019,11,12,8.69,17.1
2019,11,11,6.0,0.4
2019,11,10,7.6,0.0
2019,11,9,9.25,8.2
2019,11,8,7.2,0.0
2019,11,7,5.95,0.0
2019,11,6,5.75,0.0
2019,11,5,6.7,0.0
2019,11,4,5.55,0.0
2019,11,3,4.95,0.0
2019,11,2,4.95,0.0
2019,11,1,4.75,0.0
2019,10,31,5.25,0.0
2019,10,30,3.55,0.0
2019,10,29,5.3,0.0
2019,10,28,5.5,0.0
2019,10,27,5.15,0.0
2019,10,26,7.15,0.0
2019,10,25,10.4,3.6
2019,10,24,10.3,1.0
2019,10,23,7.4,0.0
2019,10,22,10.6,0.0
2019,10,21,8.9,39.4
2019,10,20,8.0,12.6
2019,10,19,9.25,6.6
2019,10,18,9.75,5.0
2019,10,17,11.25,9.2
2019,10,16,10.7,14.0
2019,10,15,9.14,6.6
2019,10,14,9.3,0.0
2019,10,13,9.75,0.2
2019,10,12,8.85,0.8
2019,10,11,6.8,0.0
2019,10,10,4.75,0.0
2019,10,9,5.5,0.0
2019,10,8,7.3,0.0
2019,10,7,13.05,16.6
2019,10,6,9.1,0.0
2019,10,5,10.65,0.0
2019,10,4,11.0,3.8
2019,10,3,13.2,1.6
2019,10,2,11.25,1.6
2019,10,1,9.85,0.0
2019,9,30,9.15,0.0
2019,9,29,12.1,0.0
2019,9,28,12.3,0.0
2019,9,27,10.75,0.8
2019,9,26,14.9,7.2
2019,9,25,13.25,0.4
2019,9,24,14.89,0.8
2019,9,23,12.85,6.2
2019,9,22,15.0,30.4
2019,9,21,16.1,2.8
2019,9,20,15.85,0.6
2019,9,19,12.5,1.2
2019,9,18,14.85,7.2
2019,9,17,14.25,13.8
2019,9,16,15.3,0.4
2019,9,15,15.45,2.0
2019,9,14,15.25,9.0
2019,9,13,16.8,7.0
2019,9,12,16.89,22.0
2019,9,11,16.35,0.0
2019,9,10,17.45,0.2
2019,9,9,16.95,1.2
2019,9,8,16.6,9.0
2019,9,7,17.55,0.0
2019,9,6,20.6,0.0
2019,9,5,16.85,0.0
2019,9,4,17.79,0.0
2019,9,3,19.6,0.0
2019,9,2,18.1,0.0
2019,9,1,19.7,0.0
2019,8,31,20.5,1.0
2019,8,30,19.64,0.0
2019,8,29,19.45,0.0
2019,8,28,18.2,0.0
2019,8,27,17.89,0.0
2019,8,26,15.6,0.0
2019,8,25,17.1,0.0
2019,8,24,17.14,0.0
2019,8,23,16.75,1.0
2019,8,22,17.64,0.0
2019,8,21,17.75,12.4
2019,8,20,18.45,0.0
2019,8,19,18.39,0.0
2019,8,18,18.3,0.0
2019,8,17,19.35,0.0
2019,8,16,18.14,0.0
2019,8,15,19.04,0.0
2019,8,14,19.14,0.0
2019,8,13,17.85,0.0
2019,8,12,18.64,0.0
2019,8,11,18.0,3.0
2019,8,10,18.0,3.2
2019,8,9,19.39,0.0
2019,8,8,18.85,0.0
2019,8,7,19.85,0.0
2019,8,6,19.3,0.0
2019,8,5,19.14,0.0
2019,8,4,19.5,0.0
2019,8,3,18.7,0.0
2019,8,2,21.04,5.2
2019,8,1,20.5,0.0
2019,7,31,20.39,0.0
2019,7,30,19.25,0.0
2019,7,29,18.6,0.0
2019,7,28,17.89,0.0
2019,7,27,20.04,2.4
2019,7,26,21.8,0.0
2019,7,25,19.2,0.0
2019,7,24,18.8,0.0
2019,7,23,18.85,0.0
2019,7,22,20.39,0.0
2019,7,21,20.05,0.0
2019,7,20,16.6,0.0
2019,7,19,16.64,0.0
2019,7,18,18.14,0.0
2019,7,17,18.6,6.8
2019,7,16,19.35,0.0
2019,7,15,18.85,0.0
2019,7,14,18.75,0.4
2019,7,13,20.0,0.0
2019,7,12,18.2,0.0
2019,7,11,18.75,0.0
2019,7,10,18.95,14.4
2019,7,9,18.05,0.8
2019,7,8,16.25,0.0
2019,7,7,16.2,2.6
2019,7,6,16.35,0.2
2019,7,5,15.8,0.4
2019,7,4,17.14,0.0
2019,7,3,17.95,0.0
2019,7,2,16.85,2.8
2019,7,1,18.5,0.0
2019,6,30,16.3,0.0
2019,6,29,17.55,0.0
2019,6,28,16.25,0.6
2019,6,27,16.75,15.4
2019,6,26,17.39,0.0
2019,6,25,15.95,0.0
2019,6,24,16.0,0.6
2019,6,23,15.45,0.0
2019,6,22,16.35,0.0
2019,6,21,16.6,0.0
2019,6,20,15.15,0.2
2019,6,19,16.2,0.0
2019,6,18,18.14,0.0
2019,6,17,18.1,0.0
2019,6,16,17.1,0.0
2019,6,15,16.89,0.0
2019,6,14,16.25,0.0
2019,6,13,19.89,0.0
2019,6,12,22.1,0.0
2019,6,11,17.39,0.0
2019,6,10,16.89,0.0
2019,6,9,15.0,0.0
2019,6,8,14.65,0.0
2019,6,7,13.45,8.8
2019,6,6,12.89,0.0
2019,6,5,14.75,0.6
2019,6,4,14.7,0.0
2019,6,3,15.8,0.0
2019,6,2,19.0,0.0
2019,6,1,16.14,0.0
2019,5,31,16.75,0.0
2019,5,30,15.55,0.0
2019,5,29,15.25,0.0
2019,5,28,15.95,0.0
2019,5,27,17.85,0.0
2019,5,26,14.1,0.0
2019,5,25,12.64,8.6
2019,5,24,14.2,2.0
2019,5,23,14.64,0.0
2019,5,22,14.45,0.0
2019,5,21,14.2,1.6
2019,5,20,12.7,7.0
2019,5,19,15.2,0.0
2019,5,18,14.8,0.0
2019,5,17,14.05,0.0
2019,5,16,14.65,0.2
2019,5,15,14.1,1.6
2019,5,14,12.8,9.4
2019,5,13,12.5,0.0
2019,5,12,13.9,0.0
2019,5,11,16.1,0.0
2019,5,10,16.29,0.0
2019,5,9,15.64,0.0
2019,5,8,14.25,0.0
2019,5,7,13.9,0.0
2019,5,6,13.0,0.0
2019,5,5,11.3,0.0
2019,5,4,10.85,0.0
2019,5,3,12.1,0.0
2019,5,2,12.1,0.0
2019,5,1,12.25,0.0
2019,4,30,9.69,0.0
2019,4,29,9.05,0.0
2019,4,28,8.25,0.0
2019,4,27,9.44,0.0
2019,4,26,10.4,0.0
2019,4,25,6.9,0.0
2019,4,24,9.39,0.0
2019,4,23,11.85,0.0
2019,4,22,10.0,12.8
2019,4,21,10.55,0.0
2019,4,20,10.7,0.0
2019,4,19,11.6,1.6
2019,4,18,10.6,27.0
2019,4,17,11.45,1.6
2019,4,16,6.95,0.4
2019,4,15,7.25,0.0
2019,4,14,7.2,0.0
2019,4,13,9.0,10.0
2019,4,12,7.5,0.0
2019,4,11,7.8,13.0
2019,4,10,9.19,6.2
2019,4,9,10.25,0.6
2019,4,8,7.8,3.0
2019,4,7,10.45,4.2
2019,4,6,9.44,4.8
2019,4,5,11.25,5.6
2019,4,4,10.85,0.4
2019,4,3,11.85,19.6
2019,4,2,9.25,0.0
2019,4,1,9.05,0.0
2019,3,31,8.8,0.0
2019,3,30,8.85,0.0
2019,3,29,8.85,0.0
2019,3,28,10.25,0.0
2019,3,27,6.2,0.0
2019,3,26,9.94,2.4
2019,3,25,7.65,5.0
2019,3,24,6.69,0.0
2019,3,23,9.25,0.0
2019,3,22,12.85,0.8
2019,3,21,9.9,0.0
2019,3,20,7.75,0.0
2019,3,19,9.15,0.0
2019,3,18,7.6,0.0
2019,3,17,6.65,0.0
2019,3,16,6.65,0.0
2019,3,15,8.15,0.6
2019,3,14,6.65,3.0
2019,3,13,6.3,0.0
2019,3,12,5.09,3.8
2019,3,11,4.65,13.2
2019,3,10,2.2,0.0
2019,3,9,1.35,0.0
2019,3,8,3.05,0.0
2019,3,7,2.5,1.2
2019,3,6,-0.1,1.2
2019,3,5,1.85,0.0
2019,3,4,0.5,0.0
2019,3,3,2.54,0.0
2019,3,2,1.15,0.0
2019,3,1,0.89,0.0
2019,2,28,3.05,0.0
2019,2,27,0.55,0.0
2019,2,26,-0.25,0.0
2019,2,25,0.25,0.0
2019,2,24,2.54,0.0
2019,2,23,3.95,1.8
2019,2,22,3.4,6.6
2019,2,21,1.35,0.0
2019,2,20,2.95,0.0
2019,2,19,1.6,5.2
2019,2,18,0.9,0.0
2019,2,17,2.75,0.0
2019,2,16,2.4,0.2
2019,2,15,2.29,13.4
2019,2,14,-3.1,6.2
2019,2,13,-1.24,2.4
2019,2,12,-2.05,6.8
2019,2,11,-4.15,5.6
2019,2,10,-5.15,4.8
2019,2,9,-0.35,0.0
2019,2,8,-0.85,0.2
2019,2,7,-1.95,0.0
2019,2,6,-2.84,0.0
2019,2,5,-3.84,0.0
2019,2,4,-2.75,0.6
2019,2,3,0.1,0.4
2019,2,2,4.9,0.0
2019,2,1,7.0,20.8
2019,1,31,6.0,1.6
2019,1,30,2.75,0.0
2019,1,29,2.25,0.0
2019,1,28,2.8,0.0
2019,1,27,4.15,0.6
2019,1,26,6.0,0.0
2019,1,25,5.75,0.0
2019,1,24,6.05,0.0
2019,1,23,5.65,6.4
2019,1,22,4.59,20.0
2019,1,21,2.7,0.0
2019,1,20,4.59,0.0
2019,1,19,6.9,2.0
2019,1,18,8.3,7.4
2019,1,17,5.25,12.2
2019,1,16,2.7,0.0
2019,1,15,1.65,0.0
2019,1,14,1.5,0.0
2019,1,13,4.75,0.0
2019,1,12,5.55,0.0
2019,1,11,6.85,0.0
2019,1,10,9.64,3.6
2019,1,9,7.15,6.8
2019,1,8,2.25,2.4
2019,1,7,3.15,0.0
2019,1,6,5.6,6.8
2019,1,5,7.0,3.2
2019,1,4,8.25,9.6
2019,1,3,7.0,54.8
2019,1,2,3.95,3.4
2019,1,1,3.05,0.0
2018,12,31,1.2,0.0
2018,12,30,4.5,0.0
2018,12,29,7.65,10.0
2018,12,28,3.3,35.6
2018,12,27,3.2,0.0
2018,12,26,3.5,3.8
2018,12,25,3.3,0.0
2018,12,24,5.6,0.0
2018,12,23,6.6,10.8
2018,12,22,4.95,4.8
2018,12,21,4.75,3.0
2018,12,20,8.6,16.8
2018,12,19,7.5,0.2
2018,12,18,8.55,9.4
2018,12,17,8.6,8.8
2018,12,16,7.9,9.6
2018,12,15,5.65,0.6
2018,12,14,8.9,5.0
2018,12,13,7.25,67.0
2018,12,12,5.25,3.8
2018,12,11,7.95,37.8
2018,12,10,7.55,2.8
2018,12,9,4.95,18.8
2018,12,8,3.5,3.2
2018,12,7,-0.55,0.0
2018,12,6,-0.2,0.0
2018,12,5,0.44,0.0
2018,12,4,-0.05,0.0
2018,12,3,1.95,0.0
2018,12,2,2.95,0.0
2018,12,1,5.4,3.0
2018,11,30,7.6,2.8
2018,11,29,7.05,2.2
2018,11,28,8.69,2.6
2018,11,27,11.6,16.6
2018,11,26,9.15,46.4
2018,11,25,6.65,4.4
2018,11,24,6.7,0.6
2018,11,23,7.45,7.6
2018,11,22,8.55,18.4
2018,11,21,8.39,11.8
2018,11,20,4.65,0.0
2018,11,19,3.64,0.0
2018,11,18,2.85,0.0
2018,11,17,4.05,0.0
2018,11,16,7.35,0.0
2018,11,15,9.3,4.4
2018,11,14,10.7,19.4
2018,11,13,6.3,5.6
2018,11,12,4.65,0.0
2018,11,11,4.0,0.0
2018,11,10,5.94,0.0
2018,11,9,5.25,6.6
2018,11,8,5.75,0.0
2018,11,7,6.19,0.0
2018,11,6,8.75,0.0
2018,11,5,9.15,0.6
2018,11,4,10.45,4.0
2018,11,3,10.75,15.6
2018,11,2,11.9,6.6
2018,11,1,12.55,27.6
2018,10,31,10.05,16.6
2018,10,30,9.85,8.6
2018,10,29,9.05,11.8
2018,10,28,11.45,24.6
2018,10,27,9.44,10.8
2018,10,26,13.05,10.8
2018,10,25,12.25,9.0
2018,10,24,11.75,1.0
2018,10,23,8.1,0.4
2018,10,22,7.35,0.0
2018,10,21,9.0,0.0
2018,10,20,8.25,0.0
2018,10,19,9.65,0.0
2018,10,18,9.69,0.0
2018,10,17,9.2,0.0
2018,10,16,8.95,0.0
2018,10,15,8.3,0.0
2018,10,14,8.15,0.0
2018,10,13,9.05,0.0
2018,10,12,9.94,0.0
2018,10,11,9.44,0.0
2018,10,10,10.19,0.0
2018,10,9,10.19,0.0
2018,10,8,11.05,2.2
2018,10,7,11.0,6.2
2018,10,6,10.6,0.0
2018,10,5,9.8,1.2
2018,10,4,7.45,0.0
2018,10,3,6.0,0.0
2018,10,2,10.3,0.4
2018,10,1,15.25,6.4
2018,9,30,13.2,16.2
2018,9,29,12.75,0.8
2018,9,28,14.8,0.0
2018,9,27,13.05,0.0
2018,9,26,12.2,0.0
2018,9,25,11.45,0.0
2018,9,24,12.35,0.0
2018,9,23,12.6,0.2
2018,9,22,15.6,15.8
2018,9,21,13.95,23.8
2018,9,20,12.95,8.8
2018,9,19,13.6,1.0
2018,9,18,11.55,0.0
2018,9,17,13.55,0.4
2018,9,16,14.35,16.6
2018,9,15,14.5,7.6
2018,9,14,15.25,0.2
2018,9,13,15.15,0.0
2018,9,12,15.5,0.0
2018,9,11,15.7,1.6
2018,9,10,14.75,7.0
2018,9,9,15.15,7.2
2018,9,8,16.6,3.0
2018,9,7,17.04,0.8
2018,9,6,19.45,0.0
2018,9,5,15.7,0.0
2018,9,4,15.0,0.0
2018,9,3,15.9,0.0
2018,9,2,16.04,0.0
2018,9,1,15.95,0.0
2018,8,31,17.2,0.0
2018,8,30,17.85,0.0
2018,8,29,18.14,0.8
2018,8,28,16.39,0.0
2018,8,27,15.75,0.0
2018,8,26,16.35,0.8
2018,8,25,14.5,7.8
2018,8,24,16.0,0.0
2018,8,23,17.0,0.0
2018,8,22,17.75,0.0
2018,8,21,19.7,0.0
2018,8,20,18.25,0.0
2018,8,19,16.7,0.0
2018,8,18,16.6,0.0
2018,8,17,16.7,0.0
2018,8,16,18.35,0.0
2018,8,15,19.35,0.0
2018,8,14,18.85,0.0
2018,8,13,17.45,0.0
2018,8,12,18.29,0.6
2018,8,11,19.35,6.2
2018,8,10,22.65,0.0
2018,8,9,22.5,0.0
2018,8,8,22.65,0.0
2018,8,7,20.95,0.0
2018,8,6,20.65,0.0
2018,8,5,20.39,0.0
2018,8,4,18.2,0.0
2018,8,3,19.14,0.0
2018,8,2,18.14,0.0
2018,8,1,18.8,0.0
2018,7,31,21.0,0.0
2018,7,30,22.5,0.0
2018,7,29,21.65,0.0
2018,7,28,20.7,0.0
2018,7,27,20.75,0.0
2018,7,26,21.0,0.0
2018,7,25,21.2,0.0
2018,7,24,19.89,0.0
2018,7,23,19.95,0.0
2018,7,22,18.3,0.0
2018,7,21,16.89,0.0
2018,7,20,16.39,0.0
2018,7,19,17.39,0.0
2018,7,18,19.14,0.0
2018,7,17,21.9,0.0
2018,7,16,20.39,0.0
2018,7,15,19.35,0.0
2018,7,14,19.2,0.0
2018,7,13,19.75,0.0
2018,7,12,19.05,0.0
2018,7,11,17.6,0.0
2018,7,10,17.6,0.0
2018,7,9,17.8,0.2
2018,7,8,17.14,0.0
2018,7,7,18.75,4.2
2018,7,6,20.05,0.0
2018,7,5,20.45,0.0
2018,7,4,17.7,0.0
2018,7,3,14.8,0.0
2018,7,2,16.39,0.0
2018,7,1,17.25,1.0
2018,6,30,16.05,1.4
2018,6,29,15.65,2.0
2018,6,28,17.04,0.0
2018,6,27,15.95,0.0
2018,6,26,16.7,0.0
2018,6,25,16.0,2.6
2018,6,24,17.79,8.0
2018,6,23,17.25,0.0
2018,6,22,16.39,0.0
2018,6,21,18.0,0.0
2018,6,20,20.55,0.0
2018,6,19,19.95,0.0
2018,6,18,20.55,0.0
2018,6,17,17.7,0.0
2018,6,16,18.3,0.0
2018,6,15,16.39,0.0
2018,6,14,16.25,0.0
2018,6,13,14.65,10.8
2018,6,12,12.75,0.6
2018,6,11,13.6,0.0
2018,6,10,13.2,0.0
2018,6,9,12.5,0.2
2018,6,8,13.3,12.2
2018,6,7,14.3,0.0
2018,6,6,14.7,0.0
2018,6,5,13.85,0.2
2018,6,4,13.95,0.0
2018,6,3,13.7,0.4
2018,6,2,16.5,0.0
2018,6,1,13.85,0.4
2018,5,31,14.45,0.0
2018,5,30,13.75,0.0
2018,5,29,14.4,0.0
2018,5,28,16.14,0.0
2018,5,27,16.5,0.0
2018,5,26,14.85,0.0
2018,5,25,14.95,0.0
2018,5,24,16.5,0.0
2018,5,23,16.25,0.0
2018,5,22,14.75,0.0
2018,5,21,15.64,0.0
2018,5,20,16.35,0.0
2018,5,19,16.1,0.2
2018,5,18,15.9,0.0
2018,5,17,15.0,0.0
2018,5,16,15.85,0.0
2018,5,15,17.64,0.0
2018,5,14,18.05,0.0
2018,5,13,17.1,0.0
2018,5,12,13.2,0.0
2018,5,11,13.0,0.0
2018,5,10,12.1,0.0
2018,5,9,15.15,1.0
2018,5,8,13.5,0.0
2018,5,7,15.45,0.0
2018,5,6,15.39,0.4
2018,5,5,11.89,0.0
2018,5,4,12.1,0.0
2018,5,3,15.05,0.0
2018,5,2,11.64,0.0
2018,5,1,10.65,0.0
2018,4,30,11.85,0.0
2018,4,29,10.89,3.4
2018,4,28,11.2,6.0
2018,4,27,12.55,0.0
2018,4,26,11.55,0.0
2018,4,25,12.05,0.0
2018,4,24,9.69,0.0
2018,4,23,9.5,0.0
2018,4,22,7.7,0.0
2018,4,21,10.19,1.6
2018,4,20,10.75,3.8
2018,4,19,7.2,0.0
2018,4,18,8.1,0.0
2018,4,17,9.19,2.2
2018,4,16,7.95,16.4
2018,4,15,8.1,2.6
2018,4,14,9.0,0.6
2018,4,13,8.25,20.2
2018,4,12,7.65,0.6
2018,4,11,8.0,10.4
2018,4,10,9.4,3.8
2018,4,9,10.19,0.4
2018,4,8,10.05,4.4
2018,4,7,10.7,25.6
2018,4,6,11.7,2.0
2018,4,5,8.15,24.0
2018,4,4,6.6,6.4
2018,4,3,6.9,0.0
2018,4,2,4.85,0.0
2018,4,1,6.8,0.4
2018,3,31,6.55,0.0
2018,3,30,10.14,0.8
2018,3,29,7.25,5.8
2018,3,28,8.1,0.0
2018,3,27,10.4,8.8
2018,3,26,6.6,26.6
2018,3,25,4.95,0.2
2018,3,24,5.55,5.4
2018,3,23,5.7,0.2
2018,3,22,6.05,23.6
2018,3,21,6.35,0.8
2018,3,20,7.55,0.0
2018,3,19,6.6,0.0
2018,3,18,6.15,0.6
2018,3,17,6.05,0.0
2018,3,16,5.5,0.0
2018,3,15,5.35,0.0
2018,3,14,8.75,1.2
2018,3,13,7.65,9.2
2018,3,12,6.95,0.0
2018,3,11,4.84,0.0
2018,3,10,3.45,0.0
2018,3,9,6.25,0.2
2018,3,8,6.15,16.8
2018,3,7,2.6,0.0
2018,3,6,4.55,0.0
2018,3,5,4.15,0.0
2018,3,4,4.0,0.2
2018,3,3,4.45,2.6
2018,3,2,2.29,6.8
2018,3,1,5.45,2.0
2018,2,28,4.0,11.8
2018,2,27,5.0,0.2
2018,2,26,1.6,0.0
2018,2,25,4.3,0.0
2018,2,24,1.1,4.4
2018,2,23,-1.9,4.4
2018,2,22,-2.65,0.0
2018,2,21,-3.34,1.0
2018,2,20,-1.04,0.0
2018,2,19,-2.95,0.0
2018,2,18,1.0,10.6
2018,2,17,5.2,19.0
2018,2,16,5.7,5.2
2018,2,15,2.04,0.0
2018,2,14,3.4,6.2
2018,2,13,1.75,0.6
2018,2,12,0.59,0.0
2018,2,11,3.8,0.0
2018,2,10,1.7,0.0
2018,2,9,4.75,0.2
2018,2,8,7.8,0.0
2018,2,7,8.25,2.0
2018,2,6,6.45,1.4
2018,2,5,6.85,0.6
2018,2,4,9.85,10.4
2018,2,3,8.0,5.0
2018,2,2,7.6,11.6
2018,2,1,4.9,11.2
2018,1,31,3.2,7.4
2018,1,30,5.3,1.6
2018,1,29,7.35,35.2
2018,1,28,6.44,15.0
2018,1,27,4.25,16.2
2018,1,26,4.14,3.8
2018,1,25,4.3,11.0
2018,1,24,7.3,13.2
2018,1,23,5.19,10.6
2018,1,22,6.25,3.4
2018,1,21,7.65,2.2
2018,1,20,6.4,6.6
2018,1,19,6.65,7.8
2018,1,18,8.15,2.0
2018,1,17,9.35,11.4
2018,1,16,9.6,3.8
2018,1,15,4.75,0.0
2018,1,14,3.3,0.0
2018,1,13,6.1,6.6
2018,1,12,3.85,20.0
2018,1,11,4.34,17.6
2018,1,10,4.4,0.0
2018,1,9,6.3,3.4
2018,1,8,6.9,12.0
2018,1,7,5.65,15.8
2018,1,6,7.1,1.0
2018,1,5,7.15,21.8
2018,1,4,3.55,0.0
2018,1,3,1.2,0.0
2018,1,2,-0.14,0.0
2018,1,1,-0.75,0.0
2017,12,31,-0.05,0.0
2017,12,30,1.25,2.2
2017,12,29,2.8,27.6
2017,12,28,3.4,20.8
2017,12,27,0.0,3.2
2017,12,26,-0.35,0.0
2017,12,25,-0.25,0.0
2017,12,24,-2.0,0.0
2017,12,23,-1.5,0.0
2017,12,22,1.45,0.0
2017,12,21,-0.2,0.0
2017,12,20,1.65,0.0
2017,12,19,2.75,44.2
2017,12,18,6.15,3.0
2017,12,17,6.0,40.6
2017,12,16,4.05,5.8
2017,12,15,4.15,0.8
2017,12,14,3.0,0.0
2017,12,13,4.35,0.0
2017,12,12,4.75,0.0
2017,12,11,3.8,0.0
2017,12,10,4.09,0.0
2017,12,9,1.85,0.0
2017,12,8,1.85,0.0
2017,12,7,2.85,0.0
2017,12,6,2.15,0.0
2017,12,5,2.54,0.0
